order_number,line_item,order_date_key,stock_date_key,customer_key,product_key,territory_key,quantity
SO45852,1,20150407,20020316,18143,340,7,1
SO45854,1,20150407,20020208,15620,312,10,1
SO45858,1,20150407,20011226,11952,350,9,1
SO45855,1,20150407,20020302,14754,338,1,1
SO45851,1,20150407,20011215,11683,312,4,1
SO45853,1,20150407,20011211,15453,313,10,1
SO45856,1,20150407,20020208,20247,311,9,1
SO45850,1,20150407,20011226,11776,310,4,1
SO45857,1,20150407,20020103,11919,351,9,1
SO45861,1,20150408,20020108,12650,311,7,1
SO45860,1,20150408,20020324,23829,312,6,1
SO45859,1,20150408,20020118,12754,314,7,1
SO45862,1,20150409,20011216,14827,312,8,1
SO45864,1,20150409,20020325,19968,311,9,1
SO45866,1,20150409,20011215,15621,310,10,1
SO45865,1,20150409,20020103,20157,312,9,1
SO45863,1,20150409,20020101,11873,314,4,1
SO45867,1,20150410,20020219,11772,312,1,1
SO45868,1,20150410,20011229,14819,310,8,1
SO45871,1,20150410,20020105,25919,326,9,1
SO45869,1,20150410,20020207,14822,310,8,1
SO45870,1,20150410,20020228,26012,349,4,1
SO45873,1,20150411,20011219,11925,314,1,1
SO45874,1,20150411,20020301,20007,351,6,1
SO45876,1,20150411,20020202,19975,314,9,1
SO45875,1,20150411,20020127,20242,310,9,1
SO45872,1,20150411,20020121,11249,347,8,1
SO45877,1,20150411,20020105,11910,351,9,1
SO45889,1,20150412,20020122,11920,350,9,1
SO45882,1,20150412,20020216,11745,312,1,1
SO45886,1,20150412,20020122,26042,348,4,1
SO45879,1,20150412,20020312,19443,338,8,1
SO45881,1,20150412,20020303,23397,310,6,1
SO45887,1,20150412,20020213,14880,330,4,1
SO45883,1,20150412,20020103,11799,313,1,1
SO45884,1,20150412,20020304,11678,313,1,1
SO45885,1,20150412,20020119,12655,313,7,1
SO45880,1,20150412,20020131,11707,313,4,1
SO45878,1,20150412,20011229,12750,310,7,1
SO45893,1,20150413,20011218,23842,313,6,1
SO45890,1,20150413,20020302,11338,349,8,1
SO45891,1,20150413,20020102,11380,346,8,1
SO45892,1,20150413,20020115,20226,312,9,1
SO45895,1,20150414,20011223,11727,311,4,1
SO45896,1,20150414,20020226,12632,311,7,1
SO45894,1,20150414,20020212,19450,332,8,1
SO45898,1,20150415,20020314,23830,310,6,1
SO45904,1,20150415,20011223,20241,311,9,1
SO45906,1,20150415,20011216,20159,312,9,1
SO45902,1,20150415,20020102,15614,314,10,1
SO45900,1,20150415,20020228,11837,312,4,1
SO45901,1,20150415,20020106,11665,312,4,1
SO45909,1,20150415,20020319,11947,349,9,1
SO45908,1,20150415,20011216,11918,347,9,1
SO45903,1,20150415,20020208,15619,310,10,1
SO45897,1,20150415,20020311,11933,313,1,1
SO45899,1,20150415,20011222,11817,310,4,1
SO45905,1,20150415,20020112,20152,311,9,1
SO45907,1,20150415,20020207,20214,310,9,1
SO45911,1,20150416,20020211,11797,314,4,1
SO45915,1,20150416,20020217,11930,347,9,1
SO45910,1,20150416,20020310,11777,311,4,1
SO45913,1,20150416,20020131,26014,344,4,1
SO45916,1,20150416,20011222,11964,346,9,1
SO45912,1,20150416,20020313,23819,312,6,1
SO45914,1,20150416,20020110,11929,349,9,1
SO45923,1,20150417,20011219,11811,313,4,1
SO45921,1,20150417,20020318,11798,312,1,1
SO45917,1,20150417,20011224,11332,346,8,1
SO45925,1,20150417,20020124,11942,347,9,1
SO45919,1,20150417,20020315,11780,312,1,1
SO45922,1,20150417,20011218,23731,314,6,1
SO45920,1,20150417,20020204,23730,311,6,1
SO45924,1,20150417,20020305,14803,310,8,1
SO45918,1,20150417,20020308,11741,313,4,1
SO45929,1,20150418,20020331,11825,310,4,1
SO45926,1,20150418,20020312,23486,311,6,1
SO45927,1,20150418,20020316,11796,312,4,1
SO45930,1,20150418,20020203,18148,328,7,1
SO45928,1,20150418,20020109,11813,313,1,1
SO45932,1,20150418,20020307,20211,310,9,1
SO45931,1,20150418,20020308,20249,310,9,1
SO45934,1,20150419,20020308,11666,313,4,1
SO45936,1,20150419,20020120,26016,349,4,1
SO45935,1,20150419,20020118,19439,326,8,1
SO45933,1,20150419,20020302,11779,313,1,1
SO45938,1,20150420,20011221,11654,311,4,1
SO45942,1,20150420,20020328,20219,312,9,1
SO45940,1,20150420,20020327,20244,313,9,1
SO45947,1,20150420,20020209,11943,351,9,1
SO45939,1,20150420,20020331,14757,334,4,1
SO45943,1,20150420,20011225,20221,310,9,1
SO45941,1,20150420,20020210,19978,310,9,1
SO45946,1,20150420,20020225,11914,350,9,1
SO45937,1,20150420,20011230,14824,312,8,1
SO45945,1,20150420,20020128,25920,324,9,1
SO45944,1,20150420,20020324,20225,312,9,1
SO45948,1,20150421,20020205,14879,342,4,1
SO45950,1,20150421,20020406,19974,312,9,1
SO45951,1,20150421,20020306,11944,348,9,1
SO45952,1,20150421,20020322,11969,347,9,1
SO45949,1,20150421,20020222,19970,310,9,1
SO45954,1,20150422,20020104,11810,314,1,1
SO45955,1,20150422,20020407,26055,344,1,1
SO45956,1,20150422,20011226,19979,312,9,1
SO45953,1,20150422,20020108,23859,314,6,1
SO45963,1,20150423,20020322,20238,310,9,1
SO45966,1,20150423,20020115,11946,345,9,1
SO45965,1,20150423,20020107,25921,320,9,1
SO45958,1,20150423,20020404,11818,311,4,1
SO45959,1,20150423,20020108,11872,311,4,1
SO45961,1,20150423,20020112,12717,312,7,1
SO45964,1,20150423,20020131,20215,310,9,1
SO45960,1,20150423,20020319,11671,314,4,1
SO45957,1,20150423,20020107,11809,312,4,1
SO45962,1,20150423,20020128,20227,310,9,1
SO45968,1,20150424,20020408,11834,311,4,1
SO45969,1,20150424,20020119,20156,310,9,1
SO45967,1,20150424,20020103,19454,326,8,1
SO45971,1,20150425,20020322,11335,345,8,1
SO45973,1,20150425,20020405,11773,313,4,1
SO45972,1,20150425,20020129,19472,324,8,1
SO45976,1,20150425,20020215,20239,314,9,1
SO45978,1,20150425,20020127,11967,350,9,1
SO45975,1,20150425,20020325,14755,324,4,1
SO45977,1,20150425,20020302,20216,313,9,1
SO45974,1,20150425,20020113,26018,347,1,1
SO45980,1,20150426,20020120,15631,312,10,1
SO45982,1,20150426,20011229,19977,310,9,1
SO45981,1,20150426,20020110,12805,310,7,1
SO45979,1,20150426,20020205,15630,311,10,1
SO45991,1,20150427,20020109,11976,351,9,1
SO45984,1,20150427,20020301,11690,313,1,1
SO45986,1,20150427,20020323,11743,314,4,1
SO45989,1,20150427,20011230,12631,311,7,1
SO45988,1,20150427,20020227,11675,314,1,1
SO45985,1,20150427,20020226,11708,314,4,1
SO45990,1,20150427,20020331,12711,314,7,1
SO45983,1,20150427,20020127,14830,314,8,1
SO45987,1,20150427,20011228,11854,310,4,1
SO45995,1,20150428,20020330,23846,310,6,1
SO45998,1,20150428,20020320,25918,342,9,1
SO45997,1,20150428,20020110,14756,324,4,1
SO45994,1,20150428,20020219,11774,311,4,1
SO45993,1,20150428,20020128,11924,313,4,1
SO45992,1,20150428,20020111,19451,334,8,1
SO45996,1,20150428,20020216,11839,312,4,1
SO46004,1,20150429,20020405,11664,311,4,1
SO45999,1,20150429,20020104,23583,311,6,1
SO46006,1,20150429,20020311,20236,313,9,1
SO46003,1,20150429,20011230,11831,312,4,1
SO46000,1,20150429,20020118,11778,310,1,1
SO46002,1,20150429,20020414,11826,310,4,1
SO46005,1,20150429,20020129,12749,312,7,1
SO46001,1,20150429,20020205,23806,310,6,1
SO46008,1,20150429,20020306,11912,348,9,1
SO46009,1,20150429,20020328,11917,344,9,1
SO46007,1,20150429,20011230,20220,312,9,1
SO46013,1,20150430,20020101,11705,311,4,1
SO46011,1,20150430,20020301,11489,351,10,1
SO46021,1,20150430,20020122,19971,314,9,1
SO46010,1,20150430,20020319,11488,348,10,1
SO46015,1,20150430,20020204,23511,313,6,1
SO46014,1,20150430,20020116,23396,313,6,1
SO46017,1,20150430,20020114,11886,314,4,1
SO46022,1,20150430,20020226,11968,346,9,1
SO46016,1,20150430,20020226,11885,312,4,1
SO46020,1,20150430,20020124,20228,313,9,1
SO46018,1,20150430,20020301,11663,312,1,1
SO46019,1,20150430,20020325,14752,340,4,1
SO46012,1,20150430,20020216,19453,330,8,1
SO46110,1,20150501,20020101,12169,311,4,1
SO46118,1,20150501,20020327,20611,314,9,1
SO46114,1,20150501,20020412,12053,313,4,1
SO46117,1,20150501,20020201,20446,310,9,1
SO46112,1,20150501,20020216,11945,312,4,1
SO46108,1,20150501,20020323,12018,310,4,1
SO46111,1,20150501,20020120,11937,311,1,1
SO46116,1,20150501,20020213,14912,332,4,1
SO46113,1,20150501,20020104,11955,310,4,1
SO46115,1,20150501,20020213,12104,312,4,1
SO46109,1,20150501,20020304,12167,312,1,1
SO46119,1,20150501,20020401,25927,326,9,1
SO46123,1,20150502,20020108,12152,312,4,1
SO46120,1,20150502,20020105,12023,313,4,1
SO46121,1,20150502,20020127,12069,312,4,1
SO46124,1,20150502,20020405,20447,311,9,1
SO46122,1,20150502,20020119,24284,313,6,1
SO46125,1,20150503,20020112,11956,310,4,1
SO46127,1,20150503,20020112,14895,334,4,1
SO46129,1,20150503,20020414,20420,313,9,1
SO46128,1,20150503,20020303,14945,314,8,1
SO46133,1,20150504,20020403,12105,312,4,1
SO46130,1,20150504,20020308,12171,311,4,1
SO46139,1,20150504,20020205,11977,347,9,1
SO46135,1,20150504,20020313,20416,313,9,1
SO46137,1,20150504,20020419,20600,313,9,1
SO46138,1,20150504,20020407,13405,311,7,1
SO46140,1,20150504,20020119,11991,350,9,1
SO46134,1,20150504,20020221,20259,312,9,1
SO46136,1,20150504,20020228,20426,312,9,1
SO46131,1,20150504,20020108,11954,312,4,1
SO46132,1,20150504,20020201,23865,314,6,1
SO46142,1,20150505,20020209,24310,311,6,1
SO46143,1,20150505,20020401,26090,347,4,1
SO46144,1,20150505,20020317,26094,350,4,1
SO46146,1,20150506,20020113,11421,345,8,1
SO46151,1,20150506,20020310,26082,351,4,1
SO46154,1,20150506,20020220,11989,349,9,1
SO46148,1,20150506,20020411,12052,310,4,1
SO46153,1,20150506,20020106,25928,324,9,1
SO46150,1,20150506,20020327,20569,336,10,1
SO46147,1,20150506,20020409,19476,320,8,1
SO46149,1,20150506,20020320,12120,311,1,1
SO46155,1,20150507,20020308,12076,310,4,1
SO46157,1,20150507,20020218,26056,345,4,1
SO46158,1,20150507,20020107,25926,320,9,1
SO46156,1,20150507,20020406,12118,314,4,1
SO46159,1,20150507,20020405,11996,351,9,1
SO46162,1,20150508,20020302,12163,313,4,1
SO46163,1,20150508,20020402,12042,312,1,1
SO46169,1,20150508,20020318,12094,313,4,1
SO46168,1,20150508,20020310,25936,334,9,1
SO46165,1,20150508,20020130,12141,310,1,1
SO46167,1,20150508,20020114,11997,347,9,1
SO46166,1,20150508,20020405,15657,313,10,1
SO46164,1,20150508,20020410,12079,312,4,1
SO46161,1,20150508,20020218,12819,311,7,1
SO46160,1,20150508,20020327,11412,351,8,1
SO46172,1,20150509,20020127,12030,310,1,1
SO46175,1,20150509,20020208,12003,349,9,1
SO46170,1,20150509,20020415,12156,312,4,1
SO46174,1,20150509,20020420,20608,311,9,1
SO46171,1,20150509,20020126,24342,310,6,1
SO46173,1,20150509,20020124,20283,311,9,1
SO46176,1,20150510,20020314,11491,349,10,1
SO46177,1,20150510,20020418,12102,312,4,1
SO46178,1,20150510,20020131,25937,334,9,1
SO46180,1,20150511,20020221,12084,310,1,1
SO46179,1,20150511,20020328,11983,313,4,1
SO46181,1,20150511,20020328,12004,348,9,1
SO46182,1,20150511,20020204,11995,346,9,1
SO46183,1,20150512,20020305,28492,351,7,1
SO46190,1,20150512,20020314,15653,312,10,1
SO46185,1,20150512,20020222,15632,314,10,1
SO46187,1,20150512,20020409,24235,313,6,1
SO46189,1,20150512,20020416,20606,312,9,1
SO46191,1,20150512,20020221,14956,310,8,1
SO46188,1,20150512,20020427,20430,310,9,1
SO46186,1,20150512,20020124,12041,310,1,1
SO46202,1,20150513,20020419,25935,320,9,1
SO46197,1,20150513,20020221,26061,347,4,1
SO46200,1,20150513,20020405,20260,310,9,1
SO46195,1,20150513,20020419,12027,314,1,1
SO46199,1,20150513,20020322,20256,314,9,1
SO46201,1,20150513,20020304,20610,314,9,1
SO46203,1,20150513,20020417,11999,346,9,1
SO46204,1,20150513,20020403,11988,348,9,1
SO46194,1,20150513,20020319,11939,313,4,1
SO46196,1,20150513,20020318,12109,310,1,1
SO46192,1,20150513,20020120,12830,314,7,1
SO46198,1,20150513,20020319,26089,344,4,1
SO46193,1,20150513,20020426,18634,342,7,1
SO46209,1,20150514,20020419,12849,312,7,1
SO46207,1,20150514,20020419,26091,348,4,1
SO46208,1,20150514,20020130,20284,311,9,1
SO46206,1,20150514,20020409,20023,348,6,1
SO46210,1,20150514,20020302,12866,313,7,1
SO46205,1,20150514,20020304,12162,313,4,1
SO46213,1,20150515,20020217,12050,314,4,1
SO46216,1,20150515,20020314,20456,314,9,1
SO46215,1,20150515,20020222,20429,310,9,1
SO46212,1,20150515,20020125,12173,312,4,1
SO46211,1,20150515,20020402,18163,328,7,1
SO46217,1,20150515,20020309,20614,314,9,1
SO46214,1,20150515,20020121,12072,311,4,1
SO46219,1,20150516,20020418,24332,313,6,1
SO46224,1,20150516,20020211,14902,328,4,1
SO46218,1,20150516,20020131,12820,313,7,1
SO46227,1,20150516,20020427,11990,351,9,1
SO46226,1,20150516,20020328,13263,313,7,1
SO46222,1,20150516,20020305,14891,336,4,1
SO46225,1,20150516,20020303,20261,313,9,1
SO46228,1,20150516,20020409,11993,349,9,1
SO46223,1,20150516,20020404,14892,326,4,1
SO46220,1,20150516,20020311,24344,313,6,1
SO46221,1,20150516,20020205,23866,314,6,1
SO46229,1,20150517,20020305,11395,344,8,1
SO46234,1,20150517,20020117,12110,312,4,1
SO46232,1,20150517,20020221,12058,311,4,1
SO46230,1,20150517,20020123,11493,344,10,1
SO46231,1,20150517,20020410,12016,310,4,1
SO46233,1,20150517,20020206,23867,314,6,1
SO46236,1,20150517,20020320,12001,350,9,1
SO46235,1,20150517,20020224,12151,312,4,1
SO46237,1,20150517,20020318,12843,312,7,1
SO46240,1,20150518,20020403,23868,314,6,1
SO46242,1,20150518,20020307,20423,314,9,1
SO46244,1,20150518,20020224,13504,310,7,1
SO46245,1,20150518,20020407,14967,314,8,1
SO46239,1,20150518,20020302,14927,312,8,1
SO46238,1,20150518,20020416,14838,311,8,1
SO46243,1,20150518,20020302,20613,311,9,1
SO46241,1,20150518,20020414,20034,345,6,1
SO46248,1,20150519,20020304,14896,324,4,1
SO46249,1,20150519,20020329,12000,347,9,1
SO46250,1,20150519,20020405,14940,313,8,1
SO46251,1,20150519,20020417,11998,350,9,1
SO46247,1,20150519,20020306,14882,334,4,1
SO46246,1,20150519,20020419,12143,314,1,1
SO46256,1,20150520,20020504,15652,314,10,1
SO46254,1,20150520,20020429,12096,310,4,1
SO46252,1,20150520,20020316,14939,313,8,1
SO46255,1,20150520,20020205,20451,312,9,1
SO46253,1,20150520,20020323,12082,311,4,1
SO46257,1,20150520,20020415,11992,346,9,1
SO46262,1,20150521,20020212,20445,313,9,1
SO46258,1,20150521,20020428,12160,313,1,1
SO46260,1,20150521,20020414,12108,310,1,1
SO46261,1,20150521,20020322,26075,348,1,1
SO46263,1,20150521,20020318,12834,310,7,1
SO46259,1,20150521,20020403,12025,313,1,1
SO46264,1,20150522,20020502,28491,350,7,1
SO46267,1,20150522,20020208,20448,314,9,1
SO46265,1,20150522,20020125,11934,312,1,1
SO46268,1,20150522,20020329,20615,311,9,1
SO46266,1,20150522,20020219,20425,314,9,1
SO46272,1,20150523,20020226,12116,311,1,1
SO46276,1,20150523,20020413,20612,311,9,1
SO46271,1,20150523,20020309,12172,313,4,1
SO46275,1,20150523,20020412,20450,313,9,1
SO46274,1,20150523,20020221,26070,350,4,1
SO46270,1,20150523,20020221,24309,312,6,1
SO46273,1,20150523,20020310,26060,351,4,1
SO46277,1,20150524,20020131,19482,322,8,1
SO46281,1,20150524,20020213,26057,347,4,1
SO46278,1,20150524,20020409,19496,326,8,1
SO46282,1,20150524,20020311,26058,345,4,1
SO46279,1,20150524,20020304,12155,312,1,1
SO46285,1,20150524,20020205,12005,346,9,1
SO46280,1,20150524,20020331,12121,311,1,1
SO46283,1,20150524,20020225,26093,351,4,1
SO46289,1,20150525,20020316,12075,313,1,1
SO46286,1,20150525,20020130,18175,338,7,1
SO46290,1,20150525,20020204,26066,351,4,1
SO46288,1,20150525,20020303,12059,311,1,1
SO46292,1,20150525,20020316,20418,313,9,1
SO46291,1,20150525,20020203,20258,313,9,1
SO46293,1,20150525,20020407,14951,311,8,1
SO46287,1,20150525,20020313,12026,312,4,1
SO46294,1,20150525,20020308,11986,345,9,1
SO46299,1,20150526,20020425,20264,314,9,1
SO46300,1,20150526,20020404,20452,314,9,1
SO46297,1,20150526,20020428,12033,313,1,1
SO46298,1,20150526,20020311,12071,314,4,1
SO46296,1,20150526,20020221,12170,314,4,1
SO46304,1,20150527,20020510,12002,350,9,1
SO46305,1,20150527,20020325,14952,311,8,1
SO46302,1,20150527,20020316,12083,310,1,1
SO46301,1,20150527,20020208,12817,313,7,1
SO46303,1,20150527,20020130,25922,340,9,1
SO46308,1,20150528,20020204,20609,310,9,1
SO46309,1,20150528,20020502,11994,350,9,1
SO46307,1,20150528,20020508,20427,314,9,1
SO46310,1,20150528,20020224,25938,336,9,1
SO46306,1,20150528,20020424,12164,311,4,1
SO46311,1,20150529,20020407,12841,314,7,1
SO46316,1,20150530,20020510,26083,351,4,1
SO46314,1,20150530,20020209,12112,312,4,1
SO46318,1,20150530,20020513,20444,312,9,1
SO46315,1,20150530,20020303,12142,311,1,1
SO46313,1,20150530,20020505,12078,313,1,1
SO46312,1,20150530,20020327,12153,314,4,1
SO46317,1,20150530,20020308,14884,334,4,1
SO46319,1,20150531,20020509,12103,311,4,1
SO46321,1,20150531,20020308,14894,330,1,1
SO46320,1,20150531,20020511,26084,351,4,1
SO46393,1,20150601,20020210,15695,314,10,1
SO46391,1,20150601,20020218,20995,312,9,1
SO46390,1,20150601,20020402,12440,313,4,1
SO46392,1,20150601,20020514,13537,313,7,1
SO46396,1,20150602,20020305,12442,311,4,1
SO46405,1,20150602,20020416,20994,310,9,1
SO46395,1,20150602,20020324,11496,346,10,1
SO46398,1,20150602,20020323,20992,311,9,1
SO46399,1,20150602,20020507,20820,314,9,1
SO46402,1,20150602,20020228,20616,313,9,1
SO46397,1,20150602,20020513,27014,328,6,1
SO46400,1,20150602,20020517,20987,314,9,1
SO46401,1,20150602,20020402,20993,310,9,1
SO46403,1,20150602,20020228,14990,314,8,1
SO46394,1,20150602,20020315,15055,314,8,1
SO46404,1,20150602,20020426,15692,312,10,1
SO46407,1,20150603,20020327,27026,342,6,1
SO46406,1,20150603,20020510,12779,312,1,1
SO46408,1,20150603,20020514,12011,351,9,1
SO46413,1,20150604,20020519,20075,346,6,1
SO46414,1,20150604,20020223,15006,338,4,1
SO46411,1,20150604,20020204,24661,314,6,1
SO46415,1,20150604,20020331,20819,310,9,1
SO46412,1,20150604,20020414,24493,311,6,1
SO46409,1,20150604,20020216,15073,313,8,1
SO46418,1,20150605,20020304,20988,312,9,1
SO46419,1,20150605,20020424,12021,344,9,1
SO46420,1,20150605,20020224,13511,313,7,1
SO46416,1,20150605,20020331,12181,313,4,1
SO46421,1,20150605,20020221,25949,336,9,1
SO46417,1,20150605,20020418,12441,314,4,1
SO46426,1,20150606,20020420,26107,344,4,1
SO46428,1,20150606,20020429,20629,311,9,1
SO46424,1,20150606,20020502,12435,312,4,1
SO46427,1,20150606,20020221,20182,350,6,1
SO46425,1,20150606,20020405,24496,313,6,1
SO46422,1,20150606,20020327,12884,311,4,1
SO46423,1,20150606,20020429,12362,313,4,1
SO46432,1,20150607,20020501,15016,342,4,1
SO46429,1,20150607,20020319,11428,345,8,1
SO46436,1,20150607,20020318,12337,347,9,1
SO46433,1,20150607,20020225,20991,312,9,1
SO46434,1,20150607,20020402,20996,313,9,1
SO46431,1,20150607,20020209,12901,310,1,1
SO46430,1,20150607,20020501,13564,314,7,1
SO46435,1,20150607,20020415,12251,348,9,1
SO46442,1,20150608,20020222,14997,314,8,1
SO46441,1,20150608,20020408,15661,312,10,1
SO46438,1,20150608,20020408,12174,313,4,1
SO46439,1,20150608,20020303,20817,313,9,1
SO46443,1,20150608,20020318,15662,314,10,1
SO46440,1,20150608,20020412,20621,312,9,1
SO46437,1,20150608,20020507,15054,313,8,1
SO46444,1,20150608,20020213,12246,351,9,1
SO46445,1,20150609,20020326,12772,312,1,1
SO46448,1,20150609,20020422,12250,344,9,1
SO46446,1,20150609,20020516,12777,312,1,1
SO46447,1,20150609,20020408,20984,312,9,1
SO46449,1,20150609,20020212,12007,345,9,1
SO46456,1,20150610,20020216,12014,346,9,1
SO46451,1,20150610,20020404,12709,310,4,1
SO46453,1,20150610,20020518,20626,313,9,1
SO46450,1,20150610,20020308,12446,314,4,1
SO46452,1,20150610,20020315,26112,349,1,1
SO46455,1,20150610,20020310,15669,314,10,1
SO46454,1,20150610,20020403,20812,310,9,1
SO46457,1,20150610,20020305,25947,324,9,1
SO46460,1,20150611,20020501,12438,312,4,1
SO46461,1,20150611,20020314,20821,311,9,1
SO46459,1,20150611,20020527,12190,313,4,1
SO46462,1,20150611,20020322,12013,345,9,1
SO46458,1,20150611,20020218,12771,310,4,1
SO46468,1,20150612,20020319,24431,311,6,1
SO46472,1,20150612,20020331,12248,344,9,1
SO46467,1,20150612,20020325,12180,314,1,1
SO46463,1,20150612,20020309,11423,348,8,1
SO46464,1,20150612,20020319,12885,310,4,1
SO46473,1,20150612,20020310,14969,311,8,1
SO46466,1,20150612,20020523,12915,311,1,1
SO46470,1,20150612,20020303,14915,322,1,1
SO46465,1,20150612,20020307,12898,311,4,1
SO46469,1,20150612,20020401,19033,332,7,1
SO46471,1,20150612,20020408,14979,310,8,1
SO46474,1,20150612,20020317,25944,342,9,1
SO46477,1,20150613,20020525,12009,346,9,1
SO46476,1,20150613,20020318,26110,350,1,1
SO46475,1,20150613,20020311,20575,322,10,1
SO46478,1,20150613,20020402,25939,326,9,1
SO46482,1,20150614,20020214,12245,346,9,1
SO46480,1,20150614,20020320,26114,347,4,1
SO46479,1,20150614,20020313,12768,310,4,1
SO46481,1,20150614,20020414,20623,313,9,1
SO46485,1,20150615,20020424,12755,313,4,1
SO46487,1,20150615,20020521,14913,338,4,1
SO46484,1,20150615,20020430,12437,312,1,1
SO46488,1,20150615,20020224,20628,312,9,1
SO46486,1,20150615,20020429,19901,332,8,1
SO46483,1,20150615,20020408,12883,312,4,1
SO46489,1,20150616,20020217,24666,313,6,1
SO46490,1,20150616,20020307,12189,313,4,1
SO46491,1,20150617,20020502,24759,314,6,1
SO46495,1,20150617,20020403,20989,311,9,1
SO46493,1,20150617,20020504,15023,328,1,1
SO46494,1,20150617,20020320,20983,313,9,1
SO46492,1,20150617,20020227,12198,312,1,1
SO46496,1,20150617,20020316,20627,312,9,1
SO46504,1,20150618,20020305,15005,342,4,1
SO46503,1,20150618,20020519,12764,310,1,1
SO46499,1,20150618,20020405,12179,310,1,1
SO46501,1,20150618,20020429,19518,328,8,1
SO46500,1,20150618,20020218,12208,314,1,1
